Performed At,Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
2014-03-10 08:35,Bench Press,1,1,0,85 lbs x 5 reps,85 lbs,5
2014-03-10 08:35,Bench Press,1,2,0,105 lbs x 5 reps,105 lbs,5
2014-03-10 08:35,Bench Press,1,3,0,135 lbs x 3 reps,135 lbs,3
2014-03-10 08:35,Bench Press,1,4,0,150 lbs x 3 reps,150 lbs,3
2014-03-10 08:35,Bench Press,1,5,0,170 lbs x 3 reps,170 lbs,3
2014-03-10 08:35,Bench Press,1,6,0,190 lbs x 5 reps,190 lbs,5
2014-03-10 08:35,Bench Press,1,7,0,200 lbs x 1 reps,200 lbs,1
2014-03-10 08:35,Bench Press,1,8,0,210 lbs x 1 reps,210 lbs,1
2014-03-10 08:35,Squat,2,1,0,110 lbs x 5 reps,110 lbs,5
2014-03-10 08:35,Squat,2,2,0,135 lbs x 5 reps,135 lbs,5
2014-03-10 08:35,Squat,2,3,0,165 lbs x 3 reps,165 lbs,3
2014-03-10 08:35,Squat,2,4,0,190 lbs x 3 reps,190 lbs,3
2014-03-10 08:35,Squat,2,5,0,220 lbs x 3 reps,220 lbs,3
2014-03-10 08:35,Squat,2,6,0,245 lbs x 3 reps,245 lbs,3
2014-03-10 08:35,Dumbbell Row,3,1,0,80 lbs x 6 reps,80 lbs,6
2014-03-10 08:35,Dumbbell Row,3,2,0,80 lbs x 6 reps,80 lbs,6
2014-03-10 08:35,Dumbbell Row,3,3,0,80 lbs x 6 reps,80 lbs,6
2014-03-10 08:35,Dumbbell Row,3,4,0,80 lbs x 6 reps,80 lbs,6
