Performed At,Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
2014-03-04 09:16,Squat,1,1,0,110 lbs x 5 reps,110 lbs,5
2014-03-04 09:16,Squat,1,2,0,135 lbs x 5 reps,135 lbs,5
2014-03-04 09:16,Squat,1,3,0,165 lbs x 3 reps,165 lbs,3
2014-03-04 09:16,Squat,1,4,0,180 lbs x 5 reps,180 lbs,5
2014-03-04 09:16,Squat,1,5,0,205 lbs x 5 reps,205 lbs,5
2014-03-04 09:16,Squat,1,6,0,230 lbs x 5 reps,230 lbs,5
2014-03-04 09:16,Bench Press,2,1,0,85 lbs x 5 reps,85 lbs,5
2014-03-04 09:16,Bench Press,2,2,0,105 lbs x 5 reps,105 lbs,5
2014-03-04 09:16,Bench Press,2,3,0,135 lbs x 3 reps,135 lbs,3
2014-03-04 09:16,Bench Press,2,4,0,140 lbs x 5 reps,140 lbs,5
2014-03-04 09:16,Bench Press,2,5,0,160 lbs x 5 reps,160 lbs,5
2014-03-04 09:16,Bench Press,2,6,0,180 lbs x 6 reps,180 lbs,6
2014-03-04 09:16,Dumbbell Row,3,1,0,80 lbs x 5 reps,80 lbs,5
2014-03-04 09:16,Dumbbell Row,3,2,0,80 lbs x 5 reps,80 lbs,5
2014-03-04 09:16,Dumbbell Row,3,3,0,80 lbs x 5 reps,80 lbs,5
2014-03-04 09:16,Dumbbell Row,3,4,0,80 lbs x 5 reps,80 lbs,5
