Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2013-07-01 10:54,Foam Rolling,1,1,0,20:00,1200 sec,,
2013-07-01 10:54,Squat,2,1,0,135 lbs x 5 reps,,135 lbs,5
2013-07-01 10:54,Squat,2,2,0,155 lbs x 5 reps,,155 lbs,5
2013-07-01 10:54,Squat,2,3,0,185 lbs x 3 reps,,185 lbs,3
2013-07-01 10:54,Squat,2,4,0,215 lbs x 3 reps,,215 lbs,3
2013-07-01 10:54,Squat,2,5,0,215 lbs x 3 reps,,215 lbs,3
2013-07-01 10:54,Squat,2,6,0,215 lbs x 3 reps,,215 lbs,3
2013-07-01 10:54,Barbell Rear Lunge,3,1,0,95 lbs x 5 reps,,95 lbs,5
2013-07-01 10:54,Barbell Rear Lunge,3,2,0,95 lbs x 5 reps,,95 lbs,5
2013-07-01 10:54,Barbell Rear Lunge,3,3,0,95 lbs x 5 reps,,95 lbs,5
2013-07-01 10:54,Barbell Rear Lunge,3,4,1,95 lbs x 5 reps,,95 lbs,5
2013-07-01 10:54,Chin-Up,4,1,0,6 reps,,,6
2013-07-01 10:54,Chin-Up,4,2,0,6 reps,,,6
2013-07-01 10:54,Push Up,5,1,0,10 reps,,,10
2013-07-01 10:54,Push Up,5,2,0,10 reps,,,10
2013-07-01 10:54,Push Up,5,3,0,10 reps,,,10
2013-07-01 10:54,Push Up,5,4,0,10 reps,,,10
2013-07-01 10:54,Push Up,5,5,0,10 reps,,,10
