Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2013-07-19 10:44,Foam Rolling,1,1,0,10:00,600 sec,,
2013-07-19 10:44,Deadlift,2,1,0,135 lbs x 5 reps,,135 lbs,5
2013-07-19 10:44,Deadlift,2,2,0,185 lbs x 5 reps,,185 lbs,5
2013-07-19 10:44,Deadlift,2,3,0,225 lbs x 3 reps,,225 lbs,3
2013-07-19 10:44,Deadlift,2,4,0,270 lbs x 3 reps,,270 lbs,3
2013-07-19 10:44,Deadlift,2,5,0,270 lbs x 3 reps,,270 lbs,3
2013-07-19 10:44,Deadlift,2,6,0,270 lbs x 3 reps,,270 lbs,3
2013-07-19 10:44,Bulgarian Split Squat,3,1,0,55 lbs x 5 reps,,55 lbs,5
2013-07-19 10:44,Bulgarian Split Squat,3,2,0,55 lbs x 5 reps,,55 lbs,5
2013-07-19 10:44,Bulgarian Split Squat,3,3,0,55 lbs x 5 reps,,55 lbs,5
2013-07-19 10:44,Bulgarian Split Squat,3,4,0,55 lbs x 5 reps,,55 lbs,5
2013-07-19 10:44,Chin-Up,4,1,0,6 reps,,,6
2013-07-19 10:44,Chin-Up,4,2,0,6 reps,,,6
2013-07-19 10:44,Chin-Up,4,3,0,6 reps,,,6
2013-07-19 10:44,Push Up,5,1,0,10 reps,,,10
2013-07-19 10:44,Push Up,5,2,0,10 reps,,,10
2013-07-19 10:44,Push Up,5,3,0,10 reps,,,10
2013-07-19 10:44,Push Up,5,4,0,10 reps,,,10
2013-07-19 10:44,Push Up,5,5,0,10 reps,,,10
