Performed At,Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
2014-01-20 11:36,Squat,1,1,0,120 lbs x 5 reps,120 lbs,5
2014-01-20 11:36,Squat,1,2,0,145 lbs x 5 reps,145 lbs,5
2014-01-20 11:36,Squat,1,3,0,175 lbs x 3 reps,175 lbs,3
2014-01-20 11:36,Squat,1,4,0,190 lbs x 3 reps,190 lbs,3
2014-01-20 11:36,Squat,1,5,0,225 lbs x 3 reps,225 lbs,3
2014-01-20 11:36,Squat,1,6,0,250 lbs x 3 reps,250 lbs,3
2014-01-20 11:36,One-Arm Kettlebell Swing,2,1,0,54 lbs x 10 reps,54 lbs,10
2014-01-20 11:36,One-Arm Kettlebell Swing,2,2,0,54 lbs x 10 reps,54 lbs,10
2014-01-20 11:36,One-Arm Kettlebell Swing,2,3,0,54 lbs x 10 reps,54 lbs,10
2014-01-20 11:36,One-Arm Kettlebell Swing,2,4,0,54 lbs x 10 reps,54 lbs,10
2014-01-20 11:36,One-Arm Kettlebell Swing,2,5,1,54 lbs x 10 reps,54 lbs,10
2014-01-20 11:36,Kettlebell Turkish Get-Up,3,1,0,32 lbs x 1 reps,32 lbs,1
2014-01-20 11:36,Kettlebell Turkish Get-Up,3,2,0,32 lbs x 1 reps,32 lbs,1
2014-01-20 11:36,Kettlebell Turkish Get-Up,3,3,0,32 lbs x 1 reps,32 lbs,1
2014-01-20 11:36,Kettlebell Turkish Get-Up,3,4,0,32 lbs x 1 reps,32 lbs,1
2014-01-20 11:36,Kettlebell Turkish Get-Up,3,5,1,32 lbs x 1 reps,32 lbs,1
