Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2013-01-12 13:18,Foam Rolling,1,1,0,5:00,300 sec,,
2013-01-12 13:18,Dumbbell Squat,2,1,0,50 lbs x 10 reps,,50 lbs,10
2013-01-12 13:18,Dumbbell Squat,2,2,0,50 lbs x 10 reps,,50 lbs,10
2013-01-12 13:18,Dumbbell Squat,2,3,1,50 lbs x 10 reps,,50 lbs,10
2013-01-12 13:18,Dumbbell Bench Press,3,1,0,50 lbs x 10 reps,,50 lbs,10
2013-01-12 13:18,Dumbbell Bench Press,3,2,0,50 lbs x 10 reps,,50 lbs,10
2013-01-12 13:18,Dumbbell Bench Press,3,3,1,50 lbs x 10 reps,,50 lbs,10
2013-01-12 13:18,Plank,4,1,0,1:00,60 sec,,
2013-01-12 13:18,Plank,4,2,0,1:00,60 sec,,
2013-01-12 13:18,Plank,4,3,0,1:00,60 sec,,
