Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2013-01-30 10:59,Foam Rolling,1,1,0,10:00,600 sec,,
2013-01-30 10:59,Goblet Squat,2,1,0,35 lbs x 10 reps,,35 lbs,10
2013-01-30 10:59,Overhead Press,3,1,0,45 lbs x 5 reps,,45 lbs,5
2013-01-30 10:59,Overhead Press,3,2,0,75 lbs x 5 reps,,75 lbs,5
2013-01-30 10:59,Overhead Press,3,3,0,95 lbs x 3 reps,,95 lbs,3
2013-01-30 10:59,Overhead Press,3,4,0,122.5 lbs x 5 reps,,122.5 lbs,5
2013-01-30 10:59,Overhead Press,3,5,0,122.5 lbs x 5 reps,,122.5 lbs,5
2013-01-30 10:59,Overhead Press,3,6,1,122.5 lbs x 5 reps,,122.5 lbs,5
2013-01-30 10:59,Chin-Up,4,1,0,5 reps,,,5
2013-01-30 10:59,Chin-Up,4,2,0,5 reps,,,5
2013-01-30 10:59,Chin-Up,4,3,0,5 reps,,,5
2013-01-30 10:59,Deadlift,5,1,0,135 lbs x 5 reps,,135 lbs,5
2013-01-30 10:59,Deadlift,5,2,0,185 lbs x 5 reps,,185 lbs,5
2013-01-30 10:59,Deadlift,5,3,0,225 lbs x 5 reps,,225 lbs,5
2013-01-30 10:59,Deadlift,5,4,1,280 lbs x 5 reps,,280 lbs,5
