Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2013-01-08 10:13,Foam Rolling,1,1,0,10:00,600 sec,,
2013-01-08 10:13,Goblet Squat,2,1,0,35 lbs x 10 reps,,35 lbs,10
2013-01-08 10:13,Bench Press,3,1,0,45 lbs x 5 reps,,45 lbs,5
2013-01-08 10:13,Bench Press,3,2,0,95 lbs x 5 reps,,95 lbs,5
2013-01-08 10:13,Bench Press,3,3,0,135 lbs x 3 reps,,135 lbs,3
2013-01-08 10:13,Bench Press,3,4,0,165 lbs x 5 reps,,165 lbs,5
2013-01-08 10:13,Bench Press,3,5,0,165 lbs x 5 reps,,165 lbs,5
2013-01-08 10:13,Bench Press,3,6,1,165 lbs x 5 reps,,165 lbs,5
2013-01-08 10:13,Pendlay Row,4,1,0,95 lbs x 5 reps,,95 lbs,5
2013-01-08 10:13,Pendlay Row,4,2,0,135 lbs x 5 reps,,135 lbs,5
2013-01-08 10:13,Pendlay Row,4,3,0,155 lbs x 5 reps,,155 lbs,5
2013-01-08 10:13,Pendlay Row,4,4,0,155 lbs x 5 reps,,155 lbs,5
2013-01-08 10:13,Pendlay Row,4,5,0,155 lbs x 7 reps,,155 lbs,7
2013-01-08 10:13,Deadlift,5,1,0,145 lbs x 5 reps,,145 lbs,5
2013-01-08 10:13,Deadlift,5,2,0,195 lbs x 5 reps,,195 lbs,5
2013-01-08 10:13,Deadlift,5,3,0,225 lbs x 5 reps,,225 lbs,5
2013-01-08 10:13,Deadlift,5,4,1,265 lbs x 5 reps,,265 lbs,5
