Performed At,Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
2013-12-31 09:13,Overhead Press,1,1,0,60 lbs x 5 reps,60 lbs,5
2013-12-31 09:13,Overhead Press,1,2,0,75 lbs x 5 reps,75 lbs,5
2013-12-31 09:13,Overhead Press,1,3,0,90 lbs x 3 reps,90 lbs,3
2013-12-31 09:13,Overhead Press,1,4,0,100 lbs x 5 reps,100 lbs,5
2013-12-31 09:13,Overhead Press,1,5,0,115 lbs x 5 reps,115 lbs,5
2013-12-31 09:13,Overhead Press,1,6,0,130 lbs x 6 reps,130 lbs,6
2013-12-31 09:13,Bodyweight Dip,2,1,0,10 reps,,10
2013-12-31 09:13,Bodyweight Dip,2,2,0,10 reps,,10
2013-12-31 09:13,Bodyweight Dip,2,3,0,10 reps,,10
2013-12-31 09:13,Chin-Up,3,1,0,5 reps,,5
2013-12-31 09:13,Chin-Up,3,2,0,5 reps,,5
2013-12-31 09:13,Chin-Up,3,3,0,5 reps,,5
2013-12-31 09:13,Chin-Up,3,4,0,5 reps,,5
