Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2012-10-08 17:14,Foam Rolling,1,1,0,8:00,480 sec,,
2012-10-08 17:14,Goblet Squat,2,1,0,35 lbs x 10 reps,,35 lbs,10
2012-10-08 17:14,Overhead Press,3,1,0,45 lbs x 5 reps,,45 lbs,5
2012-10-08 17:14,Overhead Press,3,2,0,65 lbs x 5 reps,,65 lbs,5
2012-10-08 17:14,Overhead Press,3,3,0,90 lbs x 5 reps,,90 lbs,5
2012-10-08 17:14,Overhead Press,3,4,0,90 lbs x 5 reps,,90 lbs,5
2012-10-08 17:14,Overhead Press,3,5,0,90 lbs x 7 reps,,90 lbs,7
2012-10-08 17:14,Weighted Dip,4,1,0,x 8 reps,,,8
2012-10-08 17:14,Weighted Dip,4,2,0,x 8 reps,,,8
2012-10-08 17:14,Squat,5,1,0,65 lbs x 5 reps,,65 lbs,5
2012-10-08 17:14,Squat,5,2,0,95 lbs x 5 reps,,95 lbs,5
2012-10-08 17:14,Squat,5,3,0,125 lbs x 5 reps,,125 lbs,5
2012-10-08 17:14,Squat,5,4,0,125 lbs x 5 reps,,125 lbs,5
2012-10-08 17:14,Squat,5,5,1,125 lbs x 9 reps,,125 lbs,9
