Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2013-02-04 10:00,Foam Rolling,1,1,0,12:00,720 sec,,
2013-02-04 10:00,Goblet Squat,2,1,0,35 lbs x 10 reps,,35 lbs,10
2013-02-04 10:00,Overhead Press,3,1,0,45 lbs x 5 reps,,45 lbs,5
2013-02-04 10:00,Overhead Press,3,2,0,75 lbs x 5 reps,,75 lbs,5
2013-02-04 10:00,Overhead Press,3,3,0,95 lbs x 3 reps,,95 lbs,3
2013-02-04 10:00,Overhead Press,3,4,0,125 lbs x 5 reps,,125 lbs,5
2013-02-04 10:00,Overhead Press,3,5,0,125 lbs x 5 reps,,125 lbs,5
2013-02-04 10:00,Overhead Press,3,6,1,125 lbs x 5 reps,,125 lbs,5
2013-02-04 10:00,Chin-Up,4,1,0,5 reps,,,5
2013-02-04 10:00,Chin-Up,4,2,0,5 reps,,,5
2013-02-04 10:00,Chin-Up,4,3,0,5 reps,,,5
2013-02-04 10:00,Squat,5,1,0,95 lbs x 5 reps,,95 lbs,5
2013-02-04 10:00,Squat,5,2,0,135 lbs x 5 reps,,135 lbs,5
2013-02-04 10:00,Squat,5,3,0,185 lbs x 3 reps,,185 lbs,3
2013-02-04 10:00,Squat,5,4,0,220 lbs x 5 reps,,220 lbs,5
2013-02-04 10:00,Squat,5,5,0,220 lbs x 5 reps,,220 lbs,5
2013-02-04 10:00,Squat,5,6,1,220 lbs x 5 reps,,220 lbs,5
