Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2013-02-01 10:37,Foam Rolling,1,1,0,10:00,600 sec,,
2013-02-01 10:37,Squat,2,1,0,95 lbs x 5 reps,,95 lbs,5
2013-02-01 10:37,Squat,2,2,0,135 lbs x 5 reps,,135 lbs,5
2013-02-01 10:37,Squat,2,3,0,185 lbs x 5 reps,,185 lbs,5
2013-02-01 10:37,Squat,2,4,0,215 lbs x 5 reps,,215 lbs,5
2013-02-01 10:37,Squat,2,5,0,215 lbs x 5 reps,,215 lbs,5
2013-02-01 10:37,Squat,2,6,1,215 lbs x 5 reps,,215 lbs,5
2013-02-01 10:37,Pendlay Row,3,1,0,95 lbs x 5 reps,,95 lbs,5
2013-02-01 10:37,Pendlay Row,3,2,0,135 lbs x 5 reps,,135 lbs,5
2013-02-01 10:37,Pendlay Row,3,3,0,165 lbs x 5 reps,,165 lbs,5
2013-02-01 10:37,Pendlay Row,3,4,0,165 lbs x 5 reps,,165 lbs,5
2013-02-01 10:37,Pendlay Row,3,5,1,165 lbs x 5 reps,,165 lbs,5
2013-02-01 10:37,Bench Press,4,1,0,95 lbs x 5 reps,,95 lbs,5
2013-02-01 10:37,Bench Press,4,2,0,135 lbs x 5 reps,,135 lbs,5
2013-02-01 10:37,Bench Press,4,3,0,175 lbs x 5 reps,,175 lbs,5
2013-02-01 10:37,Bench Press,4,4,1,175 lbs x 5 reps,,175 lbs,5
2013-02-01 10:37,Bench Press,4,5,1,175 lbs x 4 reps,,175 lbs,4
