Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2013-02-23 21:01,Foam Rolling,1,1,0,15:00,900 sec,,
2013-02-23 21:01,Goblet Squat,2,1,0,35 lbs x 10 reps,,35 lbs,10
2013-02-23 21:01,Overhead Press,3,1,0,45 lbs x 5 reps,,45 lbs,5
2013-02-23 21:01,Overhead Press,3,2,0,75 lbs x 5 reps,,75 lbs,5
2013-02-23 21:01,Overhead Press,3,3,0,95 lbs x 3 reps,,95 lbs,3
2013-02-23 21:01,Overhead Press,3,4,0,120 lbs x 5 reps,,120 lbs,5
2013-02-23 21:01,Overhead Press,3,5,0,120 lbs x 5 reps,,120 lbs,5
2013-02-23 21:01,Overhead Press,3,6,0,120 lbs x 6 reps,,120 lbs,6
2013-02-23 21:01,Squat,4,1,0,95 lbs x 5 reps,,95 lbs,5
2013-02-23 21:01,Squat,4,2,0,135 lbs x 5 reps,,135 lbs,5
2013-02-23 21:01,Squat,4,3,0,185 lbs x 3 reps,,185 lbs,3
2013-02-23 21:01,Squat,4,4,0,215 lbs x 5 reps,,215 lbs,5
2013-02-23 21:01,Squat,4,5,0,215 lbs x 5 reps,,215 lbs,5
2013-02-23 21:01,Squat,4,6,0,215 lbs x 6 reps,,215 lbs,6
