Performed At,Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
2014-05-20 17:45,Kettlebell Snatch,1,1,0,35 lbs x 7 reps,35 lbs,7
2014-05-20 17:45,Kettlebell Snatch,1,2,0,35 lbs x 7 reps,35 lbs,7
2014-05-20 17:45,Kettlebell Snatch,1,3,0,35 lbs x 7 reps,35 lbs,7
2014-05-20 17:45,Kettlebell Snatch,1,4,0,35 lbs x 7 reps,35 lbs,7
2014-05-20 17:45,Kettlebell Snatch,1,5,0,35 lbs x 7 reps,35 lbs,7
2014-05-20 17:45,Kettlebell Snatch,1,6,0,35 lbs x 7 reps,35 lbs,7
2014-05-20 17:45,Kettlebell Snatch,1,7,0,35 lbs x 7 reps,35 lbs,7
2014-05-20 17:45,Kettlebell Snatch,1,8,0,35 lbs x 7 reps,35 lbs,7
2014-05-20 17:45,Kettlebell Snatch,1,9,0,35 lbs x 7 reps,35 lbs,7
2014-05-20 17:45,Kettlebell Snatch,1,10,0,35 lbs x 7 reps,35 lbs,7
