Performed At,Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
2014-02-18 12:46,Bench Press,1,1,0,85 lbs x 5 reps,85 lbs,5
2014-02-18 12:46,Bench Press,1,2,0,105 lbs x 5 reps,105 lbs,5
2014-02-18 12:46,Bench Press,1,3,0,130 lbs x 3 reps,130 lbs,3
2014-02-18 12:46,Bench Press,1,4,0,150 lbs x 3 reps,150 lbs,3
2014-02-18 12:46,Bench Press,1,5,0,170 lbs x 3 reps,170 lbs,3
2014-02-18 12:46,Bench Press,1,6,0,190 lbs x 3 reps,190 lbs,3
2014-02-18 12:46,Bench Press,1,7,0,210 lbs x 1 reps,210 lbs,1
2014-02-18 12:46,Bench Press,1,8,0,220 lbs x 1 reps,220 lbs,1
2014-02-18 12:46,Dumbbell Row,2,1,0,80 lbs x 6 reps,80 lbs,6
2014-02-18 12:46,Dumbbell Row,2,2,0,80 lbs x 6 reps,80 lbs,6
2014-02-18 12:46,Dumbbell Row,2,3,0,80 lbs x 6 reps,80 lbs,6
2014-02-18 12:46,Dumbbell Row,2,4,0,80 lbs x 6 reps,80 lbs,6
2014-02-18 12:46,Curl,3,1,0,55 lbs x 8 reps,55 lbs,8
2014-02-18 12:46,Curl,3,2,0,55 lbs x 8 reps,55 lbs,8
2014-02-18 12:46,Curl,3,3,0,55 lbs x 8 reps,55 lbs,8
