Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2013-04-30 15:24,Foam Rolling,1,1,0,15:00,900 sec,,
2013-04-30 15:24,Deadlift,2,1,0,135 lbs x 5 reps,,135 lbs,5
2013-04-30 15:24,Deadlift,2,2,0,160 lbs x 5 reps,,160 lbs,5
2013-04-30 15:24,Deadlift,2,3,0,195 lbs x 3 reps,,195 lbs,3
2013-04-30 15:24,Deadlift,2,4,0,225 lbs x 3 reps,,225 lbs,3
2013-04-30 15:24,Deadlift,2,5,0,260 lbs x 3 reps,,260 lbs,3
2013-04-30 15:24,Deadlift,2,6,0,290 lbs x 4 reps,,290 lbs,4
2013-04-30 15:24,Squat,3,1,0,135 lbs x 10 reps,,135 lbs,10
2013-04-30 15:24,Squat,3,2,0,135 lbs x 10 reps,,135 lbs,10
2013-04-30 15:24,Squat,3,3,0,135 lbs x 10 reps,,135 lbs,10
2013-04-30 15:24,Squat,3,4,0,135 lbs x 10 reps,,135 lbs,10
2013-04-30 15:24,Squat,3,5,0,135 lbs x 10 reps,,135 lbs,10
