Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2013-04-26 10:45,Foam Rolling,1,1,0,10:00,600 sec,,
2013-04-26 10:45,Squat,2,1,0,110 lbs x 5 reps,,110 lbs,5
2013-04-26 10:45,Squat,2,2,0,135 lbs x 5 reps,,135 lbs,5
2013-04-26 10:45,Squat,2,3,0,165 lbs x 5 reps,,165 lbs,5
2013-04-26 10:45,Squat,2,4,0,180 lbs x 5 reps,,180 lbs,5
2013-04-26 10:45,Squat,2,5,0,205 lbs x 5 reps,,205 lbs,5
2013-04-26 10:45,Squat,2,6,0,230 lbs x 7 reps,,230 lbs,7
2013-04-26 10:45,Deadlift,3,1,0,160 lbs x 10 reps,,160 lbs,10
2013-04-26 10:45,Deadlift,3,2,0,160 lbs x 10 reps,,160 lbs,10
2013-04-26 10:45,Deadlift,3,3,0,160 lbs x 10 reps,,160 lbs,10
2013-04-26 10:45,Deadlift,3,4,0,160 lbs x 10 reps,,160 lbs,10
2013-04-26 10:45,Deadlift,3,5,1,160 lbs x 10 reps,,160 lbs,10
