Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2013-04-02 11:18,Foam Rolling,1,1,0,10:00,600 sec,,
2013-04-02 11:18,Deadlift,2,1,0,135 lbs x 5 reps,,135 lbs,5
2013-04-02 11:18,Deadlift,2,2,0,155 lbs x 5 reps,,155 lbs,5
2013-04-02 11:18,Deadlift,2,3,0,190 lbs x 3 reps,,190 lbs,3
2013-04-02 11:18,Deadlift,2,4,0,220 lbs x 3 reps,,220 lbs,3
2013-04-02 11:18,Deadlift,2,5,0,250 lbs x 3 reps,,250 lbs,3
2013-04-02 11:18,Deadlift,2,6,0,280 lbs x 3 reps,,280 lbs,3
2013-04-02 11:18,Squat,3,1,0,130 lbs x 10 reps,,130 lbs,10
2013-04-02 11:18,Squat,3,2,0,130 lbs x 10 reps,,130 lbs,10
2013-04-02 11:18,Squat,3,3,0,130 lbs x 10 reps,,130 lbs,10
2013-04-02 11:18,Squat,3,4,0,130 lbs x 10 reps,,130 lbs,10
2013-04-02 11:18,Squat,3,5,0,130 lbs x 10 reps,,130 lbs,10
