Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2013-04-23 10:41,Foam Rolling,1,1,0,10:00,600 sec,,
2013-04-23 10:41,Deadlift,2,1,0,135 lbs x 5 reps,,135 lbs,5
2013-04-23 10:41,Deadlift,2,2,0,160 lbs x 5 reps,,160 lbs,5
2013-04-23 10:41,Deadlift,2,3,0,195 lbs x 3 reps,,195 lbs,3
2013-04-23 10:41,Deadlift,2,4,0,210 lbs x 5 reps,,210 lbs,5
2013-04-23 10:41,Deadlift,2,5,0,240 lbs x 5 reps,,240 lbs,5
2013-04-23 10:41,Deadlift,2,6,0,275 lbs x 5 reps,,275 lbs,5
2013-04-23 10:41,Squat,3,1,0,135 lbs x 10 reps,,135 lbs,10
2013-04-23 10:41,Squat,3,2,0,135 lbs x 10 reps,,135 lbs,10
2013-04-23 10:41,Squat,3,3,0,135 lbs x 10 reps,,135 lbs,10
2013-04-23 10:41,Squat,3,4,0,135 lbs x 10 reps,,135 lbs,10
2013-04-23 10:41,Squat,3,5,1,135 lbs x 10 reps,,135 lbs,10
