Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2012-09-25 11:43,Foam Rolling,1,1,0,15:00,900 sec,,
2012-09-25 11:43,Overhead Press,2,1,0,45 lbs x 5 reps,,45 lbs,5
2012-09-25 11:43,Overhead Press,2,2,0,65 lbs x 5 reps,,65 lbs,5
2012-09-25 11:43,Overhead Press,2,3,0,95 lbs x 5 reps,,95 lbs,5
2012-09-25 11:43,Overhead Press,2,4,0,95 lbs x 5 reps,,95 lbs,5
2012-09-25 11:43,Overhead Press,2,5,1,95 lbs x 5 reps,,95 lbs,5
2012-09-25 11:43,Weighted Dip,3,1,0,x 8 reps,,,8
2012-09-25 11:43,Weighted Dip,3,2,0,x 8 reps,,,8
2012-09-25 11:43,Squat,4,1,0,45 lbs x 5 reps,,45 lbs,5
2012-09-25 11:43,Squat,4,2,0,65 lbs x 5 reps,,65 lbs,5
2012-09-25 11:43,Squat,4,3,0,95 lbs x 5 reps,,95 lbs,5
2012-09-25 11:43,Squat,4,4,0,105 lbs x 5 reps,,105 lbs,5
2012-09-25 11:43,Squat,4,5,0,105 lbs x 5 reps,,105 lbs,5
2012-09-25 11:43,Squat,4,6,1,105 lbs x 8 reps,,105 lbs,8
