Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2012-09-27 11:39,Foam Rolling,1,1,0,15:00,900 sec,,
2012-09-27 11:39,Bench Press,2,1,0,45 lbs x 5 reps,,45 lbs,5
2012-09-27 11:39,Bench Press,2,2,0,65 lbs x 5 reps,,65 lbs,5
2012-09-27 11:39,Bench Press,2,3,0,95 lbs x 5 reps,,95 lbs,5
2012-09-27 11:39,Bench Press,2,4,0,105 lbs x 5 reps,,105 lbs,5
2012-09-27 11:39,Bench Press,2,5,0,105 lbs x 5 reps,,105 lbs,5
2012-09-27 11:39,Bench Press,2,6,1,105 lbs x 10 reps,,105 lbs,10
2012-09-27 11:39,Chin-Up,3,1,0,8 reps,,,8
2012-09-27 11:39,Chin-Up,3,2,0,8 reps,,,8
2012-09-27 11:39,Deadlift,4,1,0,55 lbs x 5 reps,,55 lbs,5
2012-09-27 11:39,Deadlift,4,2,0,95 lbs x 5 reps,,95 lbs,5
2012-09-27 11:39,Deadlift,4,3,1,135 lbs x 5 reps,,135 lbs,5
