Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2013-06-11 11:47,Foam Rolling,1,1,0,10:00,600 sec,,
2013-06-11 11:47,Overhead Press,2,1,0,60 lbs x 5 reps,,60 lbs,5
2013-06-11 11:47,Overhead Press,2,2,0,75 lbs x 5 reps,,75 lbs,5
2013-06-11 11:47,Overhead Press,2,3,0,90 lbs x 5 reps,,90 lbs,5
2013-06-11 11:47,Bench Press,3,1,0,100 lbs x 6 reps,,100 lbs,6
2013-06-11 11:47,Bench Press,3,2,0,100 lbs x 6 reps,,100 lbs,6
2013-06-11 11:47,Bench Press,3,3,0,100 lbs x 6 reps,,100 lbs,6
2013-06-11 11:47,Chin-Up,4,1,0,4 reps,,,4
2013-06-11 11:47,Chin-Up,4,2,0,4 reps,,,4
2013-06-11 11:47,Chin-Up,4,3,0,4 reps,,,4
