Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2013-06-24 10:54,Foam Rolling,1,1,0,10:00,600 sec,,
2013-06-24 10:54,Overhead Press,2,1,0,55 lbs x 5 reps,,55 lbs,5
2013-06-24 10:54,Overhead Press,2,2,0,75 lbs x 5 reps,,75 lbs,5
2013-06-24 10:54,Overhead Press,2,3,0,95 lbs x 3 reps,,95 lbs,3
2013-06-24 10:54,Overhead Press,2,4,0,105 lbs x 3 reps,,105 lbs,3
2013-06-24 10:54,Overhead Press,2,5,0,115 lbs x 3 reps,,115 lbs,3
2013-06-24 10:54,Overhead Press,2,6,0,135 lbs x 3 reps,,135 lbs,3
2013-06-24 10:54,Weighted Dip,3,1,0,x 10 reps,,,10
2013-06-24 10:54,Weighted Dip,3,2,0,x 10 reps,,,10
2013-06-24 10:54,Weighted Dip,3,3,0,x 5 reps,,,5
2013-06-24 10:54,Chin-Up,4,1,0,6 reps,,,6
2013-06-24 10:54,Chin-Up,4,2,0,6 reps,,,6
