Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2013-06-07 11:04,Foam Rolling,1,1,0,15:00,900 sec,,
2013-06-07 11:04,Squat,2,1,0,115 lbs x 5 reps,,115 lbs,5
2013-06-07 11:04,Squat,2,2,0,140 lbs x 5 reps,,140 lbs,5
2013-06-07 11:04,Squat,2,3,0,170 lbs x 3 reps,,170 lbs,3
2013-06-07 11:04,Squat,2,4,0,210 lbs x 5 reps,,210 lbs,5
2013-06-07 11:04,Squat,2,5,0,240 lbs x 3 reps,,240 lbs,3
2013-06-07 11:04,Squat,2,6,1,270 lbs x 3 reps,,270 lbs,3
2013-06-07 11:04,Deadlift,3,1,0,165 lbs x 10 reps,,165 lbs,10
2013-06-07 11:04,Deadlift,3,2,0,165 lbs x 10 reps,,165 lbs,10
2013-06-07 11:04,Deadlift,3,3,0,165 lbs x 10 reps,,165 lbs,10
2013-06-07 11:04,Deadlift,3,4,0,165 lbs x 10 reps,,165 lbs,10
2013-06-07 11:04,Deadlift,3,5,0,165 lbs x 10 reps,,165 lbs,10
