Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2013-06-17 11:19,Foam Rolling,1,1,0,10:00,600 sec,,
2013-06-17 11:19,Overhead Press,2,1,0,70 lbs x 5 reps,,70 lbs,5
2013-06-17 11:19,Overhead Press,2,2,0,75 lbs x 5 reps,,75 lbs,5
2013-06-17 11:19,Overhead Press,2,3,0,90 lbs x 3 reps,,90 lbs,3
2013-06-17 11:19,Overhead Press,2,4,0,100 lbs x 5 reps,,100 lbs,5
2013-06-17 11:19,Overhead Press,2,5,0,115 lbs x 5 reps,,115 lbs,5
2013-06-17 11:19,Overhead Press,2,6,0,130 lbs x 5 reps,,130 lbs,5
2013-06-17 11:19,Bench Press,3,1,0,100 lbs x 10 reps,,100 lbs,10
2013-06-17 11:19,Bench Press,3,2,0,100 lbs x 10 reps,,100 lbs,10
2013-06-17 11:19,Bench Press,3,3,0,100 lbs x 10 reps,,100 lbs,10
2013-06-17 11:19,Bench Press,3,4,0,100 lbs x 10 reps,,100 lbs,10
2013-06-17 11:19,Bench Press,3,5,0,100 lbs x 10 reps,,100 lbs,10
2013-06-17 11:19,Chin-Up,4,1,0,6 reps,,,6
2013-06-17 11:19,Chin-Up,4,2,0,6 reps,,,6
2013-06-17 11:19,Chin-Up,4,3,0,6 reps,,,6
2013-06-17 11:19,Chin-Up,4,4,0,6 reps,,,6
2013-06-17 11:19,Chin-Up,4,5,0,6 reps,,,6
2013-06-17 11:19,Curl,5,1,0,55 lbs x 8 reps,,55 lbs,8
2013-06-17 11:19,Curl,5,2,0,55 lbs x 8 reps,,55 lbs,8
