Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2012-08-04 18:52,Foam Rolling,1,1,0,10:00,600 sec,,
2012-08-04 18:52,Goblet Squat,2,1,0,35 lbs x 5 reps,,35 lbs,5
2012-08-04 18:52,Goblet Squat,2,2,0,35 lbs x 5 reps,,35 lbs,5
2012-08-04 18:52,Chin-Up,3,1,0,1 reps,,,1
2012-08-04 18:52,Chin-Up,3,2,0,2 reps,,,2
2012-08-04 18:52,Chin-Up,3,3,0,3 reps,,,3
2012-08-04 18:52,Chin-Up,3,4,0,4 reps,,,4
2012-08-04 18:52,Chin-Up,3,5,0,5 reps,,,5
2012-08-04 18:52,Chin-Up,3,6,0,1 reps,,,1
2012-08-04 18:52,Chin-Up,3,7,0,2 reps,,,2
2012-08-04 18:52,Chin-Up,3,8,0,3 reps,,,3
2012-08-04 18:52,Chin-Up,3,9,0,4 reps,,,4
2012-08-04 18:52,Chin-Up,3,10,0,5 reps,,,5
2012-08-04 18:52,Chin-Up,3,11,0,1 reps,,,1
2012-08-04 18:52,Chin-Up,3,12,0,2 reps,,,2
2012-08-04 18:52,Chin-Up,3,13,0,3 reps,,,3
2012-08-04 18:52,Chin-Up,3,14,0,4 reps,,,4
2012-08-04 18:52,Chin-Up,3,15,0,5 reps,,,5
2012-08-04 18:52,Chin-Up,3,16,0,1 reps,,,1
2012-08-04 18:52,Chin-Up,3,17,0,2 reps,,,2
2012-08-04 18:52,Chin-Up,3,18,0,3 reps,,,3
2012-08-04 18:52,Chin-Up,3,19,0,4 reps,,,4
2012-08-04 18:52,Chin-Up,3,20,0,5 reps,,,5
2012-08-04 18:52,Chin-Up,3,21,0,1 reps,,,1
2012-08-04 18:52,Chin-Up,3,22,0,2 reps,,,2
2012-08-04 18:52,Chin-Up,3,23,0,3 reps,,,3
2012-08-04 18:52,Chin-Up,3,24,0,4 reps,,,4
2012-08-04 18:52,Chin-Up,3,25,0,4 reps,,,4
