Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2013-03-20 11:11,Foam Rolling,1,1,0,20:00,1200 sec,,
2013-03-20 11:11,Deadlift,2,1,0,135 lbs x 5 reps,,135 lbs,5
2013-03-20 11:11,Deadlift,2,2,0,185 lbs x 5 reps,,185 lbs,5
2013-03-20 11:11,Deadlift,2,3,0,225 lbs x 3 reps,,225 lbs,3
2013-03-20 11:11,Deadlift,2,4,0,280 lbs x 5 reps,,280 lbs,5
2013-03-20 11:11,Bench Press,3,1,0,45 lbs x 5 reps,,45 lbs,5
2013-03-20 11:11,Bench Press,3,2,0,95 lbs x 5 reps,,95 lbs,5
2013-03-20 11:11,Bench Press,3,3,0,135 lbs x 3 reps,,135 lbs,3
2013-03-20 11:11,Bench Press,3,4,0,155 lbs x 5 reps,,155 lbs,5
2013-03-20 11:11,Bench Press,3,5,0,155 lbs x 5 reps,,155 lbs,5
2013-03-20 11:11,Bench Press,3,6,0,155 lbs x 5 reps,,155 lbs,5
