Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2013-05-23 12:34,Foam Rolling,1,1,0,10:00,600 sec,,
2013-05-23 12:34,Bench Press,2,1,0,80 lbs x 5 reps,,80 lbs,5
2013-05-23 12:34,Bench Press,2,2,0,100 lbs x 5 reps,,100 lbs,5
2013-05-23 12:34,Bench Press,2,3,0,120 lbs x 3 reps,,120 lbs,3
2013-05-23 12:34,Bench Press,2,4,0,130 lbs x 5 reps,,130 lbs,5
2013-05-23 12:34,Bench Press,2,5,0,150 lbs x 5 reps,,150 lbs,5
2013-05-23 12:34,Bench Press,2,6,1,170 lbs x 8 reps,,170 lbs,8
2013-05-23 12:34,Overhead Press,3,1,0,75 lbs x 10 reps,,75 lbs,10
2013-05-23 12:34,Overhead Press,3,2,0,75 lbs x 10 reps,,75 lbs,10
2013-05-23 12:34,Overhead Press,3,3,0,75 lbs x 10 reps,,75 lbs,10
2013-05-23 12:34,Overhead Press,3,4,0,75 lbs x 10 reps,,75 lbs,10
2013-05-23 12:34,Overhead Press,3,5,0,75 lbs x 10 reps,,75 lbs,10
