Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2013-05-20 10:54,Foam Rolling,1,1,0,15:00,900 sec,,
2013-05-20 10:54,Overhead Press,2,1,0,60 lbs x 5 reps,,60 lbs,5
2013-05-20 10:54,Overhead Press,2,2,0,75 lbs x 5 reps,,75 lbs,5
2013-05-20 10:54,Overhead Press,2,3,0,90 lbs x 3 reps,,90 lbs,3
2013-05-20 10:54,Overhead Press,2,4,0,95 lbs x 5 reps,,95 lbs,5
2013-05-20 10:54,Overhead Press,2,5,0,110 lbs x 5 reps,,110 lbs,5
2013-05-20 10:54,Overhead Press,2,6,0,125 lbs x 6 reps,,125 lbs,6
2013-05-20 10:54,Bench Press,3,1,0,140 lbs x 10 reps,,140 lbs,10
2013-05-20 10:54,Bench Press,3,2,0,140 lbs x 10 reps,,140 lbs,10
2013-05-20 10:54,Bench Press,3,3,0,140 lbs x 10 reps,,140 lbs,10
2013-05-20 10:54,Bench Press,3,4,0,140 lbs x 10 reps,,140 lbs,10
2013-05-20 10:54,Bench Press,3,5,0,140 lbs x 10 reps,,140 lbs,10
2013-05-20 10:54,Chin-Up,4,1,0,5 reps,,,5
2013-05-20 10:54,Chin-Up,4,2,0,5 reps,,,5
2013-05-20 10:54,Chin-Up,4,3,0,6 reps,,,6
2013-05-20 10:54,Chin-Up,4,4,0,6 reps,,,6
2013-05-20 10:54,Chin-Up,4,5,0,5 reps,,,5
2013-05-20 10:54,Curl,5,1,0,45 lbs x 8 reps,,45 lbs,8
2013-05-20 10:54,Curl,5,2,0,45 lbs x 8 reps,,45 lbs,8
2013-05-20 10:54,Curl,5,3,1,45 lbs x 8 reps,,45 lbs,8
