Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2013-05-04 17:09,Foam Rolling,1,1,0,10:00,600 sec,,
2013-05-04 17:09,Squat,2,1,0,110 lbs x 5 reps,,110 lbs,5
2013-05-04 17:09,Squat,2,2,0,135 lbs x 5 reps,,135 lbs,5
2013-05-04 17:09,Squat,2,3,0,160 lbs x 3 reps,,160 lbs,3
2013-05-04 17:09,Squat,2,4,0,190 lbs x 3 reps,,190 lbs,3
2013-05-04 17:09,Squat,2,5,0,220 lbs x 3 reps,,220 lbs,3
2013-05-04 17:09,Squat,2,6,0,245 lbs x 5 reps,,245 lbs,5
2013-05-04 17:09,Deadlift,3,1,0,160 lbs x 10 reps,,160 lbs,10
2013-05-04 17:09,Deadlift,3,2,0,160 lbs x 10 reps,,160 lbs,10
2013-05-04 17:09,Deadlift,3,3,0,160 lbs x 10 reps,,160 lbs,10
2013-05-04 17:09,Deadlift,3,4,0,160 lbs x 10 reps,,160 lbs,10
2013-05-04 17:09,Deadlift,3,5,0,160 lbs x 10 reps,,160 lbs,10
