Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2013-09-12 10:44,Foam Rolling,1,1,0,15:00,900 sec,,
2013-09-12 10:44,Bench Press,2,1,0,105 lbs x 5 reps,,105 lbs,5
2013-09-12 10:44,Bench Press,2,2,0,140 lbs x 5 reps,,140 lbs,5
2013-09-12 10:44,Bench Press,2,3,0,160 lbs x 3 reps,,160 lbs,3
2013-09-12 10:44,Bench Press,2,4,0,175 lbs x 3 reps,,175 lbs,3
2013-09-12 10:44,Bench Press,2,5,0,180 lbs x 2 reps,,180 lbs,2
2013-09-12 10:44,Bench Press,2,6,0,180 lbs x 2 reps,,180 lbs,2
2013-09-12 10:44,Bench Press,2,7,0,185 lbs x 3 reps,,185 lbs,3
2013-09-12 10:44,Overhead Press,3,1,0,95 lbs x 8 reps,,95 lbs,8
2013-09-12 10:44,Overhead Press,3,2,0,95 lbs x 8 reps,,95 lbs,8
2013-09-12 10:44,Overhead Press,3,3,0,95 lbs x 8 reps,,95 lbs,8
