Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2013-09-09 10:40,Foam Rolling,1,1,0,15:00,900 sec,,
2013-09-09 10:40,Overhead Press,2,1,0,75 lbs x 5 reps,,75 lbs,5
2013-09-09 10:40,Overhead Press,2,2,0,95 lbs x 5 reps,,95 lbs,5
2013-09-09 10:40,Overhead Press,2,3,0,110 lbs x 3 reps,,110 lbs,3
2013-09-09 10:40,Overhead Press,2,4,0,120 lbs x 3 reps,,120 lbs,3
2013-09-09 10:40,Overhead Press,2,5,0,125 lbs x 2 reps,,125 lbs,2
2013-09-09 10:40,Overhead Press,2,6,0,125 lbs x 2 reps,,125 lbs,2
2013-09-09 10:40,Overhead Press,2,7,0,130 lbs x 1 reps,,130 lbs,1
2013-09-09 10:40,Overhead Press,2,8,0,130 lbs x 1 reps,,130 lbs,1
2013-09-09 10:40,Overhead Press,2,9,0,130 lbs x 1 reps,,130 lbs,1
2013-09-09 10:40,Bench Press,3,1,0,140 lbs x 8 reps,,140 lbs,8
2013-09-09 10:40,Bench Press,3,2,0,140 lbs x 8 reps,,140 lbs,8
2013-09-09 10:40,Bench Press,3,3,0,140 lbs x 8 reps,,140 lbs,8
2013-09-09 10:40,Weighted Dip,4,1,0,x 10 reps,,,10
2013-09-09 10:40,Weighted Dip,4,2,0,x 10 reps,,,10
2013-09-09 10:40,Weighted Dip,4,3,0,x 10 reps,,,10
2013-09-09 10:40,Curl,5,1,0,55 lbs x 8 reps,,55 lbs,8
2013-09-09 10:40,Curl,5,2,0,55 lbs x 8 reps,,55 lbs,8
2013-09-09 10:40,Curl,5,3,0,55 lbs x 8 reps,,55 lbs,8
