Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2013-08-15 16:54,Foam Rolling,1,1,0,10:00,600 sec,,
2013-08-15 16:54,Bench Press,2,1,0,95 lbs x 5 reps,,95 lbs,5
2013-08-15 16:54,Bench Press,2,2,0,135 lbs x 5 reps,,135 lbs,5
2013-08-15 16:54,Bench Press,2,3,0,155 lbs x 3 reps,,155 lbs,3
2013-08-15 16:54,Bench Press,2,4,0,170 lbs x 3 reps,,170 lbs,3
2013-08-15 16:54,Bench Press,2,5,0,175 lbs x 2 reps,,175 lbs,2
2013-08-15 16:54,Bench Press,2,6,0,175 lbs x 2 reps,,175 lbs,2
2013-08-15 16:54,Bench Press,2,7,0,180 lbs x 1 reps,,180 lbs,1
2013-08-15 16:54,Bench Press,2,8,0,180 lbs x 1 reps,,180 lbs,1
2013-08-15 16:54,Bench Press,2,9,0,180 lbs x 1 reps,,180 lbs,1
2013-08-15 16:54,Bench Press,2,10,0,130 lbs x 8 reps,,130 lbs,8
2013-08-15 16:54,Bench Press,2,11,0,130 lbs x 8 reps,,130 lbs,8
2013-08-15 16:54,Bench Press,2,12,0,130 lbs x 8 reps,,130 lbs,8
2013-08-15 16:54,Chin-Up,3,1,0,12 reps,,,12
2013-08-15 16:54,Chin-Up,3,2,0,12 reps,,,12
2013-08-15 16:54,Chin-Up,3,3,0,8 reps,,,8
2013-08-15 16:54,Curl,4,1,0,50 lbs x 8 reps,,50 lbs,8
2013-08-15 16:54,Curl,4,2,0,50 lbs x 8 reps,,50 lbs,8
2013-08-15 16:54,Curl,4,3,0,50 lbs x 8 reps,,50 lbs,8
