Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2013-08-20 10:52,Foam Rolling,1,1,0,15:00,900 sec,,
2013-08-20 10:52,Squat,2,1,0,135 lbs x 5 reps,,135 lbs,5
2013-08-20 10:52,Squat,2,2,0,185 lbs x 5 reps,,185 lbs,5
2013-08-20 10:52,Squat,2,3,0,210 lbs x 3 reps,,210 lbs,3
2013-08-20 10:52,Squat,2,4,0,245 lbs x 3 reps,,245 lbs,3
2013-08-20 10:52,Squat,2,5,0,250 lbs x 2 reps,,250 lbs,2
2013-08-20 10:52,Squat,2,6,0,250 lbs x 2 reps,,250 lbs,2
2013-08-20 10:52,Squat,2,7,0,260 lbs x 1 reps,,260 lbs,1
2013-08-20 10:52,Squat,2,8,0,260 lbs x 1 reps,,260 lbs,1
2013-08-20 10:52,Squat,2,9,0,260 lbs x 1 reps,,260 lbs,1
2013-08-20 10:52,Squat,2,10,0,210 lbs x 3 reps,,210 lbs,3
2013-08-20 10:52,Squat,2,11,0,210 lbs x 3 reps,,210 lbs,3
2013-08-20 10:52,Squat,2,12,0,210 lbs x 3 reps,,210 lbs,3
2013-08-20 10:52,Squat,2,13,0,210 lbs x 3 reps,,210 lbs,3
2013-08-20 10:52,Chin-Up,3,1,0,7 reps,,,7
2013-08-20 10:52,Chin-Up,3,2,0,7 reps,,,7
2013-08-20 10:52,Chin-Up,3,3,0,7 reps,,,7
