Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2013-08-30 10:48,Foam Rolling,1,1,0,15:00,900 sec,,
2013-08-30 10:48,Deadlift,2,1,0,135 lbs x 5 reps,,135 lbs,5
2013-08-30 10:48,Deadlift,2,2,0,205 lbs x 5 reps,,205 lbs,5
2013-08-30 10:48,Deadlift,2,3,0,255 lbs x 3 reps,,255 lbs,3
2013-08-30 10:48,Deadlift,2,4,0,300 lbs x 3 reps,,300 lbs,3
2013-08-30 10:48,Deadlift,2,5,0,310 lbs x 2 reps,,310 lbs,2
2013-08-30 10:48,Deadlift,2,6,0,310 lbs x 2 reps,,310 lbs,2
2013-08-30 10:48,Deadlift,2,7,0,320 lbs x 1 reps,,320 lbs,1
2013-08-30 10:48,Deadlift,2,8,0,320 lbs x 1 reps,,320 lbs,1
2013-08-30 10:48,Deadlift,2,9,0,320 lbs x 1 reps,,320 lbs,1
2013-08-30 10:48,Romanian Deadlift,3,1,0,135 lbs x 5 reps,,135 lbs,5
2013-08-30 10:48,Romanian Deadlift,3,2,0,135 lbs x 5 reps,,135 lbs,5
2013-08-30 10:48,Romanian Deadlift,3,3,1,135 lbs x 5 reps,,135 lbs,5
2013-08-30 10:48,Chin-Up,4,1,0,6 reps,,,6
2013-08-30 10:48,Chin-Up,4,2,0,6 reps,,,6
2013-08-30 10:48,Chin-Up,4,3,0,6 reps,,,6
