Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2013-08-17 18:46,Foam Rolling,1,1,0,10:00,600 sec,,
2013-08-17 18:46,Deadlift,2,1,0,135 lbs x 5 reps,,135 lbs,5
2013-08-17 18:46,Deadlift,2,2,0,185 lbs x 5 reps,,185 lbs,5
2013-08-17 18:46,Deadlift,2,3,0,225 lbs x 3 reps,,225 lbs,3
2013-08-17 18:46,Deadlift,2,4,0,285 lbs x 3 reps,,285 lbs,3
2013-08-17 18:46,Deadlift,2,5,0,295 lbs x 2 reps,,295 lbs,2
2013-08-17 18:46,Deadlift,2,6,0,295 lbs x 2 reps,,295 lbs,2
2013-08-17 18:46,Deadlift,2,7,0,300 lbs x 1 reps,,300 lbs,1
2013-08-17 18:46,Deadlift,2,8,0,300 lbs x 1 reps,,300 lbs,1
2013-08-17 18:46,Deadlift,2,9,0,300 lbs x 1 reps,,300 lbs,1
2013-08-17 18:46,Romanian Deadlift,3,1,0,100 lbs x 8 reps,,100 lbs,8
2013-08-17 18:46,Romanian Deadlift,3,2,0,100 lbs x 8 reps,,100 lbs,8
2013-08-17 18:46,Romanian Deadlift,3,3,1,100 lbs x 8 reps,,100 lbs,8
