Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2013-08-22 10:43,Foam Rolling,1,1,0,10:00,600 sec,,
2013-08-22 10:43,Bench Press,2,1,0,95 lbs x 5 reps,,95 lbs,5
2013-08-22 10:43,Bench Press,2,2,0,135 lbs x 5 reps,,135 lbs,5
2013-08-22 10:43,Bench Press,2,3,0,155 lbs x 3 reps,,155 lbs,3
2013-08-22 10:43,Bench Press,2,4,0,175 lbs x 3 reps,,175 lbs,3
2013-08-22 10:43,Bench Press,2,5,0,180 lbs x 2 reps,,180 lbs,2
2013-08-22 10:43,Bench Press,2,6,0,180 lbs x 2 reps,,180 lbs,2
2013-08-22 10:43,Bench Press,2,7,0,185 lbs x 1 reps,,185 lbs,1
2013-08-22 10:43,Bench Press,2,8,0,185 lbs x 1 reps,,185 lbs,1
2013-08-22 10:43,Bench Press,2,9,0,185 lbs x 1 reps,,185 lbs,1
2013-08-22 10:43,Bench Press,2,10,0,150 lbs x 3 reps,,150 lbs,3
2013-08-22 10:43,Bench Press,2,11,0,150 lbs x 3 reps,,150 lbs,3
2013-08-22 10:43,Bench Press,2,12,0,150 lbs x 3 reps,,150 lbs,3
2013-08-22 10:43,Bench Press,2,13,0,150 lbs x 3 reps,,150 lbs,3
2013-08-22 10:43,Weighted Dip,3,1,0,x 10 reps,,,10
2013-08-22 10:43,Weighted Dip,3,2,0,x 10 reps,,,10
2013-08-22 10:43,Weighted Dip,3,3,0,x 10 reps,,,10
2013-08-22 10:43,Curl,4,1,0,55 lbs x 8 reps,,55 lbs,8
2013-08-22 10:43,Curl,4,2,0,55 lbs x 8 reps,,55 lbs,8
2013-08-22 10:43,Curl,4,3,0,55 lbs x 8 reps,,55 lbs,8
