Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2013-08-28 10:52,Foam Rolling,1,1,0,15:00,900 sec,,
2013-08-28 10:52,Bench Press,2,1,0,95 lbs x 5 reps,,95 lbs,5
2013-08-28 10:52,Bench Press,2,2,0,135 lbs x 5 reps,,135 lbs,5
2013-08-28 10:52,Bench Press,2,3,0,160 lbs x 3 reps,,160 lbs,3
2013-08-28 10:52,Bench Press,2,4,0,180 lbs x 3 reps,,180 lbs,3
2013-08-28 10:52,Bench Press,2,5,0,185 lbs x 2 reps,,185 lbs,2
2013-08-28 10:52,Bench Press,2,6,0,185 lbs x 2 reps,,185 lbs,2
2013-08-28 10:52,Bench Press,2,7,0,190 lbs x 1 reps,,190 lbs,1
2013-08-28 10:52,Bench Press,2,8,0,190 lbs x 1 reps,,190 lbs,1
2013-08-28 10:52,Bench Press,2,9,0,190 lbs x 1 reps,,190 lbs,1
2013-08-28 10:52,Bench Press,2,10,0,135 lbs x 5 reps,,135 lbs,5
2013-08-28 10:52,Bench Press,2,11,0,135 lbs x 5 reps,,135 lbs,5
2013-08-28 10:52,Bench Press,2,12,0,135 lbs x 5 reps,,135 lbs,5
2013-08-28 10:52,Bench Press,2,13,0,135 lbs x 5 reps,,135 lbs,5
2013-08-28 10:52,Weighted Dip,3,1,0,x 10 reps,,,10
2013-08-28 10:52,Weighted Dip,3,2,0,x 10 reps,,,10
2013-08-28 10:52,Weighted Dip,3,3,0,x 10 reps,,,10
2013-08-28 10:52,Curl,4,1,0,60 lbs x 8 reps,,60 lbs,8
2013-08-28 10:52,Curl,4,2,1,60 lbs x 8 reps,,60 lbs,8
2013-08-28 10:52,Curl,4,3,1,60 lbs x 6 reps,,60 lbs,6
