Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2013-10-04 10:40,Foam Rolling,1,1,0,15:00,900 sec,,
2013-10-04 10:40,Deadlift,2,1,0,175 lbs x 5 reps,,175 lbs,5
2013-10-04 10:40,Deadlift,2,2,0,225 lbs x 5 reps,,225 lbs,5
2013-10-04 10:40,Deadlift,2,3,0,260 lbs x 3 reps,,260 lbs,3
2013-10-04 10:40,Deadlift,2,4,0,315 lbs x 3 reps,,315 lbs,3
2013-10-04 10:40,Deadlift,2,5,0,320 lbs x 2 reps,,320 lbs,2
2013-10-04 10:40,Deadlift,2,6,0,320 lbs x 2 reps,,320 lbs,2
2013-10-04 10:40,Deadlift,2,7,0,330 lbs x 1 reps,,330 lbs,1
2013-10-04 10:40,Deadlift,2,8,0,330 lbs x 1 reps,,330 lbs,1
2013-10-04 10:40,Deadlift,2,9,0,330 lbs x 1 reps,,330 lbs,1
2013-10-04 10:40,Squat,3,1,0,155 lbs x 3 reps,,155 lbs,3
2013-10-04 10:40,Squat,3,2,0,210 lbs x 5 reps,,210 lbs,5
2013-10-04 10:40,Squat,3,3,0,210 lbs x 5 reps,,210 lbs,5
2013-10-04 10:40,Squat,3,4,0,210 lbs x 5 reps,,210 lbs,5
2013-10-04 10:40,Squat,3,5,0,210 lbs x 5 reps,,210 lbs,5
