Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2013-10-01 10:38,Foam Rolling,1,1,0,15:00,900 sec,,
2013-10-01 10:38,Squat,2,1,0,150 lbs x 5 reps,,150 lbs,5
2013-10-01 10:38,Squat,2,2,0,195 lbs x 5 reps,,195 lbs,5
2013-10-01 10:38,Squat,2,3,0,225 lbs x 3 reps,,225 lbs,3
2013-10-01 10:38,Squat,2,4,0,270 lbs x 3 reps,,270 lbs,3
2013-10-01 10:38,Squat,2,5,0,275 lbs x 2 reps,,275 lbs,2
2013-10-01 10:38,Squat,2,6,0,275 lbs x 2 reps,,275 lbs,2
2013-10-01 10:38,Squat,2,7,0,285 lbs x 1 reps,,285 lbs,1
2013-10-01 10:38,Squat,2,8,0,285 lbs x 1 reps,,285 lbs,1
2013-10-01 10:38,Squat,2,9,0,285 lbs x 1 reps,,285 lbs,1
2013-10-01 10:38,Deadlift,3,1,0,135 lbs x 3 reps,,135 lbs,3
2013-10-01 10:38,Deadlift,3,2,0,225 lbs x 2 reps,,225 lbs,2
2013-10-01 10:38,Deadlift,3,3,0,280 lbs x 3 reps,,280 lbs,3
